image_path,crop,disease,label,severity,for_severity_label
datasets\Tomato_EarlyBlight\b58d7a66-097f-4167-abae-92f865407d90___RS_Erly.B 7845.JPG,tomato,earlyblight,1,,1
datasets\Tomato_EarlyBlight\b5c94157-7110-420f-99fc-040594d6ff12___RS_Erly.B 9474.JPG,tomato,earlyblight,1,,0
datasets\Tomato_EarlyBlight\b60702b4-a7dd-4201-bfcc-4a13c7dcc44f___RS_Erly.B 7657.JPG,tomato,earlyblight,1,,0
datasets\Tomato_EarlyBlight\b63549aa-e944-482e-9329-3b1fb95f92c8___RS_Erly.B 9597.JPG,tomato,earlyblight,1,,0
datasets\Tomato_EarlyBlight\b6611980-ad87-4121-a6d0-b648b946b432___RS_Erly.B 8426.JPG,tomato,earlyblight,1,,0
datasets\Tomato_EarlyBlight\b69edd18-e303-41b5-92a7-769154106917___RS_Erly.B 7587.JPG,tomato,earlyblight,1,,0
datasets\Tomato_EarlyBlight\b6bdfe3b-7cb9-48e1-86b2-4ccaf3770af1___RS_Erly.B 9477.JPG,tomato,earlyblight,1,,0
datasets\Tomato_EarlyBlight\b6d8ce15-f786-4998-a67c-1390da696a07___RS_Erly.B 9521.JPG,tomato,earlyblight,1,,1
datasets\Tomato_EarlyBlight\b7294a44-e1fd-4eab-97ac-ed6669c58d8f___RS_Erly.B 7514.JPG,tomato,earlyblight,1,,0
datasets\Tomato_EarlyBlight\b7b39e7d-16ca-4b55-9b3a-9bd68b746055___RS_Erly.B 7386.JPG,tomato,earlyblight,1,,1
datasets\Tomato_EarlyBlight\b7ca5e36-608f-4441-9549-88b011e7088a___RS_Erly.B 7753.JPG,tomato,earlyblight,1,,1
datasets\Tomato_EarlyBlight\b81b4276-e0c9-460a-ab94-79b6a5d0f2d6___RS_Erly.B 7538.JPG,tomato,earlyblight,1,,0
datasets\Tomato_EarlyBlight\b8421c32-9111-49c0-8e78-f86a9912ece4___RS_Erly.B 7706.JPG,tomato,earlyblight,1,,0
datasets\Tomato_EarlyBlight\b857a91a-c6e2-4d47-a025-5a5c3254e0a2___RS_Erly.B 7662.JPG,tomato,earlyblight,1,,0
datasets\Tomato_EarlyBlight\b868515e-a566-4b0b-9633-30203270943f___RS_Erly.B 9401.JPG,tomato,earlyblight,1,,0
datasets\Tomato_EarlyBlight\b86c17e0-d24a-4edf-a67f-c16c421d36ae___RS_Erly.B 7746.JPG,tomato,earlyblight,1,,0
datasets\Tomato_EarlyBlight\b8b9300b-f085-49ce-a052-5c003e493f7e___RS_Erly.B 7507.JPG,tomato,earlyblight,1,,0
datasets\Tomato_EarlyBlight\ba19f779-d0cf-4bc7-88df-96e6080fdc96___RS_Erly.B 7599.JPG,tomato,earlyblight,1,,0
datasets\Tomato_EarlyBlight\ba75cd48-68cb-49cb-9d79-d03c1b007852___RS_Erly.B 7432.JPG,tomato,earlyblight,1,,0
datasets\Tomato_EarlyBlight\ba789eab-7c04-4012-b8fa-98106b20b50c___RS_Erly.B 7771.JPG,tomato,earlyblight,1,,0
datasets\Tomato_EarlyBlight\bab7dc71-f5d2-4b07-a582-11a13f785b3d___RS_Erly.B 7764.JPG,tomato,earlyblight,1,,1
datasets\Tomato_EarlyBlight\bac5677d-59b4-4183-839f-24860287ed6a___RS_Erly.B 9503.JPG,tomato,earlyblight,1,,0
datasets\Tomato_EarlyBlight\bac9d43f-fc43-4b89-bc2a-b8ba4a040059___RS_Erly.B 7724.JPG,tomato,earlyblight,1,,0
datasets\Tomato_EarlyBlight\bad3a868-aed5-408f-b0a8-f018994ce28b___RS_Erly.B 7789.JPG,tomato,earlyblight,1,,0
datasets\Tomato_EarlyBlight\baea464c-e54b-4e22-8bbc-8047d19ed0cf___RS_Erly.B 8323.JPG,tomato,earlyblight,1,,0
datasets\Tomato_EarlyBlight\bb12ec71-c438-43f5-a077-e5924af2409e___RS_Erly.B 8402.JPG,tomato,earlyblight,1,,0
datasets\Tomato_EarlyBlight\bb2586ff-9676-4100-89f7-200d9ce5ecd6___RS_Erly.B 9386.JPG,tomato,earlyblight,1,,0
datasets\Tomato_EarlyBlight\bb843f3f-a4cd-4a42-94ff-152199d78895___RS_Erly.B 7381.JPG,tomato,earlyblight,1,,0
datasets\Tomato_EarlyBlight\bbaa5bf2-ded0-422a-babb-350da80266a9___RS_Erly.B 7575.JPG,tomato,earlyblight,1,,0
datasets\Tomato_EarlyBlight\bbb5a1cf-9b5f-4e2f-9e3d-e04a241c2806___RS_Erly.B 8283.JPG,tomato,earlyblight,1,,0
datasets\Tomato_EarlyBlight\bbcccb3c-bcf2-4dc9-b2e2-6aecd86f52d5___RS_Erly.B 8370.JPG,tomato,earlyblight,1,,1
datasets\Tomato_EarlyBlight\bbd73cdc-a2e5-4740-9a66-7e59d0416f25___RS_Erly.B 7502.JPG,tomato,earlyblight,1,,0
datasets\Tomato_EarlyBlight\bc351ae2-a270-4e17-aff9-b1f559f665f3___RS_Erly.B 7634.JPG,tomato,earlyblight,1,,0
datasets\Tomato_EarlyBlight\bc894aa4-76ca-427e-a964-e86236fc0217___RS_Erly.B 7526.JPG,tomato,earlyblight,1,,0
datasets\Tomato_EarlyBlight\bcae6e76-f374-446e-b5c3-a7d18f1444f6___RS_Erly.B 7643.JPG,tomato,earlyblight,1,,0
datasets\Tomato_EarlyBlight\bd0f06fb-1f9a-4de8-8c96-926d312cea27___RS_Erly.B 7603.JPG,tomato,earlyblight,1,,0
datasets\Tomato_EarlyBlight\bde8917a-9b0c-4a7b-8ff1-26f31609d6d7___RS_Erly.B 7750.JPG,tomato,earlyblight,1,,0
datasets\Tomato_EarlyBlight\bdf7f885-1619-4b3f-bba8-e97896af0de5___RS_Erly.B 7819.JPG,tomato,earlyblight,1,,0
datasets\Tomato_EarlyBlight\be03b7aa-4c59-4ea9-b3cc-33a93a34b402___RS_Erly.B 7742.JPG,tomato,earlyblight,1,,0
datasets\Tomato_EarlyBlight\be847eed-94b5-4f0e-9b34-68cc842565a2___RS_Erly.B 7831.JPG,tomato,earlyblight,1,,0
datasets\Tomato_EarlyBlight\bec8a4aa-dd9c-44db-815a-c760d49a8868___RS_Erly.B 7680.JPG,tomato,earlyblight,1,,0
datasets\Tomato_EarlyBlight\beeaf08d-f961-4bd9-8612-a162500a83f6___RS_Erly.B 9407.JPG,tomato,earlyblight,1,,1
datasets\Tomato_EarlyBlight\bef16984-17c5-4796-9496-85808dfa3a56___RS_Erly.B 9405.JPG,tomato,earlyblight,1,,0
datasets\Tomato_EarlyBlight\bfbf7eb4-8a12-4595-96f7-dcec497d3917___RS_Erly.B 7682.JPG,tomato,earlyblight,1,,0
datasets\Tomato_EarlyBlight\c03bec63-8b1d-42ef-90d5-5dff0c2455ea___RS_Erly.B 9555.JPG,tomato,earlyblight,1,,0
datasets\Tomato_EarlyBlight\c084fdcc-8347-4e73-be57-e66840ffba28___RS_Erly.B 7787.JPG,tomato,earlyblight,1,,0
datasets\Tomato_EarlyBlight\c0caae76-1327-4d16-95dd-138603f7573b___RS_Erly.B 8362.JPG,tomato,earlyblight,1,,0
datasets\Tomato_EarlyBlight\c10623b4-33fe-458c-9d8e-d9a74fb74a6a___RS_Erly.B 7450.JPG,tomato,earlyblight,1,,0
datasets\Tomato_EarlyBlight\c1291fe6-06c2-477e-b30f-dca9a9a80079___RS_Erly.B 8371.JPG,tomato,earlyblight,1,,0
datasets\Tomato_EarlyBlight\c163bdbd-0c60-44da-be29-a1d0cad71b72___RS_Erly.B 8343.JPG,tomato,earlyblight,1,,0
datasets\Tomato_EarlyBlight\c21e480d-8263-4b9c-b429-4beceb2cb7d0___RS_Erly.B 8292.JPG,tomato,earlyblight,1,,0
datasets\Tomato_EarlyBlight\c2369b01-d04f-443c-b6ab-9e62e1480420___RS_Erly.B 8397.JPG,tomato,earlyblight,1,,1
datasets\Tomato_EarlyBlight\c27f6ed4-7ae2-4187-8e96-edafd886f123___RS_Erly.B 7618.JPG,tomato,earlyblight,1,,0
datasets\Tomato_EarlyBlight\c29f66a1-5df9-4bd7-a6cd-89a0d4a4cba5___RS_Erly.B 9608.JPG,tomato,earlyblight,1,,0
datasets\Tomato_EarlyBlight\c2a64948-bda7-4a89-aec6-be714ba7cf99___RS_Erly.B 8330.JPG,tomato,earlyblight,1,,1
datasets\Tomato_EarlyBlight\c35fc6de-4796-4f7a-a350-7bff160cbbd5___RS_Erly.B 7740.JPG,tomato,earlyblight,1,,0
datasets\Tomato_EarlyBlight\c3e85d27-e5e0-4897-a039-22640e696184___RS_Erly.B 9459.JPG,tomato,earlyblight,1,,0
datasets\Tomato_EarlyBlight\c410d512-4708-49dd-ba8f-efce2796a3f5___RS_Erly.B 7602.JPG,tomato,earlyblight,1,,0
datasets\Tomato_EarlyBlight\c43cc003-56f4-4d9d-b224-6948f499cf95___RS_Erly.B 7675.JPG,tomato,earlyblight,1,,0
datasets\Tomato_EarlyBlight\c581e384-d3bd-4a55-a03a-761ebe1e4895___RS_Erly.B 7567.JPG,tomato,earlyblight,1,,1
datasets\Tomato_EarlyBlight\c5ab9d87-f1bf-4fce-8133-c80ac2d52dd5___RS_Erly.B 7849.JPG,tomato,earlyblight,1,,0
datasets\Tomato_EarlyBlight\c5b268b2-80e3-45b2-8ba8-2412df3d6444___RS_Erly.B 7364.JPG,tomato,earlyblight,1,,0
datasets\Tomato_EarlyBlight\c63ff9c7-0422-4a71-8727-7c2581fdee6e___RS_Erly.B 9406.JPG,tomato,earlyblight,1,,0
datasets\Tomato_EarlyBlight\c66ca8bd-a004-4efb-a66c-3be5168aaaca___RS_Erly.B 7826.JPG,tomato,earlyblight,1,,0
datasets\Tomato_EarlyBlight\c684414e-2c2b-4d12-bca0-2a5fb271e1da___RS_Erly.B 8425.JPG,tomato,earlyblight,1,,0
datasets\Tomato_EarlyBlight\c684e255-de5d-4905-b934-962180be33cb___RS_Erly.B 7353.JPG,tomato,earlyblight,1,,0
datasets\Tomato_EarlyBlight\c6e96373-484c-45da-b043-0a294a59ad2c___RS_Erly.B 7401.JPG,tomato,earlyblight,1,,0
datasets\Tomato_EarlyBlight\c7005da5-2322-44e9-aceb-c6abe348f98c___RS_Erly.B 6490.JPG,tomato,earlyblight,1,,0
datasets\Tomato_EarlyBlight\c73fd35a-bc55-46c3-baf3-a943a6e396c5___RS_Erly.B 9563.JPG,tomato,earlyblight,1,,0
datasets\Tomato_EarlyBlight\c78483c5-424f-4a5f-aab3-5b909b62a7e6___RS_Erly.B 7541.JPG,tomato,earlyblight,1,,0
datasets\Tomato_EarlyBlight\c78c9d19-e83d-4c3b-a690-e6e3b95c979d___RS_Erly.B 9569.JPG,tomato,earlyblight,1,,0
datasets\Tomato_EarlyBlight\c793a3d2-1f1d-486c-9140-87d2354c4874___RS_Erly.B 7545.JPG,tomato,earlyblight,1,,0
datasets\Tomato_EarlyBlight\c83d0821-505b-4270-acd7-1a5c79f671b4___RS_Erly.B 7629.JPG,tomato,earlyblight,1,,1
datasets\Tomato_EarlyBlight\c8412a1c-4e61-4a35-9538-c3d3a7c46cbe___RS_Erly.B 7383.JPG,tomato,earlyblight,1,,0
datasets\Tomato_EarlyBlight\c87a666a-07bb-44cc-952a-33d69f075e14___RS_Erly.B 7631.JPG,tomato,earlyblight,1,,0
datasets\Tomato_EarlyBlight\c882c715-ae30-410e-9585-bd7061cf44a4___RS_Erly.B 7734.JPG,tomato,earlyblight,1,,0
datasets\Tomato_EarlyBlight\c8dd6713-727e-4811-b951-e70e44d0c483___RS_Erly.B 7817.JPG,tomato,earlyblight,1,,0
datasets\Tomato_EarlyBlight\c98f4286-f846-4c26-b74f-9859de9699e6___RS_Erly.B 9607.JPG,tomato,earlyblight,1,,0
datasets\Tomato_EarlyBlight\c9fa82b3-776c-4a44-8309-a6faf88898e3___RS_Erly.B 7498.JPG,tomato,earlyblight,1,,0
datasets\Tomato_EarlyBlight\c9ff37ca-a310-49ad-8978-0913b3c55f58___RS_Erly.B 7714.JPG,tomato,earlyblight,1,,0
datasets\Tomato_EarlyBlight\ca408b6b-bc8b-45a0-a04e-f0341169524c___RS_Erly.B 7640.JPG,tomato,earlyblight,1,,0
datasets\Tomato_EarlyBlight\ca7035fa-f55d-49c7-9d89-3d513c8e35b1___RS_Erly.B 7556.JPG,tomato,earlyblight,1,,0
datasets\Tomato_EarlyBlight\ca7d6cd9-e24e-43af-82c2-742a922ce421___RS_Erly.B 9488.JPG,tomato,earlyblight,1,,0
datasets\Tomato_EarlyBlight\cab96269-77a2-47cd-bfdf-02ad2535293d___RS_Erly.B 8439.JPG,tomato,earlyblight,1,,0
datasets\Tomato_EarlyBlight\cacbfac0-f563-452c-b506-1ce7bd06d680___RS_Erly.B 9379.JPG,tomato,earlyblight,1,,0
datasets\Tomato_EarlyBlight\caf4e799-6574-4eb6-81df-edd5d256fd45___RS_Erly.B 7536.JPG,tomato,earlyblight,1,,0
datasets\Tomato_EarlyBlight\cb0e04ea-9d44-4c3f-b528-d7aa32aa0b85___RS_Erly.B 7850.JPG,tomato,earlyblight,1,,0
datasets\Tomato_EarlyBlight\cbbd6255-f338-45b2-816d-47903ab67be7___RS_Erly.B 7537.JPG,tomato,earlyblight,1,,1
datasets\Tomato_EarlyBlight\cbff5638-51d0-4eae-90a2-9ce6e00acf9b___RS_Erly.B 9456.JPG,tomato,earlyblight,1,,0
datasets\Tomato_EarlyBlight\cc60f915-6dc1-42f2-8e12-aedaef4bc70c___RS_Erly.B 6468.JPG,tomato,earlyblight,1,,0
datasets\Tomato_EarlyBlight\cc822ace-0411-4ff9-b040-3670031c6467___RS_Erly.B 7553.JPG,tomato,earlyblight,1,,0
datasets\Tomato_EarlyBlight\ccd788af-4fd4-46a5-96af-c6ad44314d45___RS_Erly.B 8436.JPG,tomato,earlyblight,1,,0
datasets\Tomato_EarlyBlight\cd2d8a7b-2389-4a2c-8647-b986092fa506___RS_Erly.B 8377.JPG,tomato,earlyblight,1,,0
datasets\Tomato_EarlyBlight\cd76ee4d-d516-4189-b40b-12959dc02f91___RS_Erly.B 7798.JPG,tomato,earlyblight,1,,0
datasets\Tomato_EarlyBlight\cdb26b0e-04b6-4ccf-855c-d85a106c1f95___RS_Erly.B 8387.JPG,tomato,earlyblight,1,,0
datasets\Tomato_EarlyBlight\cef9fa90-aca2-4354-b79e-2486409ac685___RS_Erly.B 7563.JPG,tomato,earlyblight,1,,1
datasets\Tomato_EarlyBlight\cf2919ca-2b62-4f23-8a55-5dfa953db83c___RS_Erly.B 7352.JPG,tomato,earlyblight,1,,1
datasets\Tomato_EarlyBlight\cf3cffb2-f822-402d-90b9-d1df870c13f3___RS_Erly.B 7741.JPG,tomato,earlyblight,1,,1
datasets\Tomato_EarlyBlight\cf7acf3d-e079-4587-b3e8-bafe507c40d5___RS_Erly.B 8246.JPG,tomato,earlyblight,1,,0
datasets\Tomato_EarlyBlight\cf8c6e28-201c-4c8e-994f-8dcf98362e64___RS_Erly.B 7651.JPG,tomato,earlyblight,1,,0
datasets\Tomato_EarlyBlight\cfe67544-6d8c-48e5-af01-51732c571cb5___RS_Erly.B 8291.JPG,tomato,earlyblight,1,,1
datasets\Tomato_EarlyBlight\d032b2d0-3c5b-4f1d-9532-4fd09cbd5482___RS_Erly.B 7689.JPG,tomato,earlyblight,1,,0
datasets\Tomato_EarlyBlight\d099777c-8b33-4924-af9e-d3dd96c2de37___RS_Erly.B 7790.JPG,tomato,earlyblight,1,,0
datasets\Tomato_EarlyBlight\d0b75b16-bdf9-4e9d-bac9-47bf98c6258a___RS_Erly.B 6416.JPG,tomato,earlyblight,1,,0
datasets\Tomato_EarlyBlight\d0efac0c-12e0-4481-bf88-a99d9407b31b___RS_Erly.B 6466.JPG,tomato,earlyblight,1,,0
datasets\Tomato_EarlyBlight\d1668361-aac6-41e3-b729-c5e5092326c1___RS_Erly.B 7562.JPG,tomato,earlyblight,1,,1
datasets\Tomato_EarlyBlight\d204ed67-ae0c-40fa-84a4-0e7ef9bca62d___RS_Erly.B 8432.JPG,tomato,earlyblight,1,,0
datasets\Tomato_EarlyBlight\d344e6d5-259e-4f1c-a72e-919ae9e13005___RS_Erly.B 6482.JPG,tomato,earlyblight,1,,1
datasets\Tomato_EarlyBlight\d354267e-4855-4197-a18a-668d706db705___RS_Erly.B 7405.JPG,tomato,earlyblight,1,,0
datasets\Tomato_EarlyBlight\d368153c-6779-4a7e-a82d-9ae10dd36bb2___RS_Erly.B 7678.JPG,tomato,earlyblight,1,,0
datasets\Tomato_EarlyBlight\d3b3f060-60d3-4b72-8797-8406fcf2815f___RS_Erly.B 7607.JPG,tomato,earlyblight,1,,0
datasets\Tomato_EarlyBlight\d3ebceea-8021-4168-85a4-27ef48cdaacb___RS_Erly.B 7857.JPG,tomato,earlyblight,1,,0
datasets\Tomato_EarlyBlight\d3fd3d9c-60ba-432c-a4a7-049f014ecace___RS_Erly.B 7696.JPG,tomato,earlyblight,1,,0
datasets\Tomato_EarlyBlight\d418610e-e676-4722-b84a-6de973499fa9___RS_Erly.B 9425.JPG,tomato,earlyblight,1,,0
datasets\Tomato_EarlyBlight\d41e78aa-0020-457b-a17d-736d426adad5___RS_Erly.B 7755.JPG,tomato,earlyblight,1,,0
datasets\Tomato_EarlyBlight\d44e75f7-59ac-4296-ac62-893125ddf04e___RS_Erly.B 7856.JPG,tomato,earlyblight,1,,0
datasets\Tomato_EarlyBlight\d452210c-ee07-4a6e-a0e0-15676dafacb1___RS_Erly.B 7419.JPG,tomato,earlyblight,1,,0
datasets\Tomato_EarlyBlight\d4971b21-317f-4fbd-95a8-ac21d69d7461___RS_Erly.B 6429.JPG,tomato,earlyblight,1,,0
datasets\Tomato_EarlyBlight\d4a47a64-0c10-4a43-8712-4eee11c8cf1b___RS_Erly.B 9524.JPG,tomato,earlyblight,1,,0
datasets\Tomato_EarlyBlight\d4d20c99-4cf3-4ecc-95ae-a964560cfeed___RS_Erly.B 9604.JPG,tomato,earlyblight,1,,0
datasets\Tomato_EarlyBlight\d4e4bce8-d7ca-492b-8dda-69f3e95f4e5a___RS_Erly.B 6418.JPG,tomato,earlyblight,1,,0
datasets\Tomato_EarlyBlight\d4f5f0b5-3706-437f-826c-6328d479cba6___RS_Erly.B 9516.JPG,tomato,earlyblight,1,,1
datasets\Tomato_EarlyBlight\d529889a-662a-4321-9bd8-888244d50af8___RS_Erly.B 8381.JPG,tomato,earlyblight,1,,0
datasets\Tomato_EarlyBlight\d53bdcff-1ea7-46c7-9d46-701d104bf130___RS_Erly.B 8353.JPG,tomato,earlyblight,1,,0
datasets\Tomato_EarlyBlight\d5690b72-b319-457e-a837-0e38915aab55___RS_Erly.B 7347.JPG,tomato,earlyblight,1,,0
datasets\Tomato_EarlyBlight\d59a0542-4c2a-441b-8566-e1f741e917d4___RS_Erly.B 6437.JPG,tomato,earlyblight,1,,0
datasets\Tomato_EarlyBlight\d5bddab9-06bd-488f-a844-97bd75c6b061___RS_Erly.B 6662.JPG,tomato,earlyblight,1,,0
datasets\Tomato_EarlyBlight\d60c253c-b97e-4076-8eac-bae34e1bbdc9___RS_Erly.B 7749.JPG,tomato,earlyblight,1,,0
datasets\Tomato_EarlyBlight\d6ac1972-b67c-422e-b81d-11f2f1d9ec5f___RS_Erly.B 9435.JPG,tomato,earlyblight,1,,1
datasets\Tomato_EarlyBlight\d71f9e9f-e7e3-44e3-8376-0820971fe2c1___RS_Erly.B 9384.JPG,tomato,earlyblight,1,,0
datasets\Tomato_EarlyBlight\d7dd7c0b-8c0f-46e7-88df-18e6f4e01e0b___RS_Erly.B 7687.JPG,tomato,earlyblight,1,,0
datasets\Tomato_EarlyBlight\d7e11d88-60e8-41d3-a840-2ad9bab04fe2___RS_Erly.B 6355.JPG,tomato,earlyblight,1,,0
datasets\Tomato_EarlyBlight\d7f1e802-0b8e-4cba-88b4-e61328322cac___RS_Erly.B 8222.JPG,tomato,earlyblight,1,,0
datasets\Tomato_EarlyBlight\d8754b7f-53a4-4e69-8f54-1ec9f7581799___RS_Erly.B 6436.JPG,tomato,earlyblight,1,,0
datasets\Tomato_EarlyBlight\d8bfc53d-7b22-48a7-a884-c808927dc149___RS_Erly.B 6349.JPG,tomato,earlyblight,1,,0
datasets\Tomato_EarlyBlight\d934ba74-0149-457f-b5e7-c11d595f285e___RS_Erly.B 7365.JPG,tomato,earlyblight,1,,0
datasets\Tomato_EarlyBlight\d94db5d9-2492-4680-bd2d-8ad66287243d___RS_Erly.B 7612.JPG,tomato,earlyblight,1,,1
datasets\Tomato_EarlyBlight\d96c3244-39ec-4188-9870-a6e32aad81d6___RS_Erly.B 7540.JPG,tomato,earlyblight,1,,0
datasets\Tomato_EarlyBlight\d98cdabc-9183-4829-aa46-d40538d25462___RS_Erly.B 7554.JPG,tomato,earlyblight,1,,0
datasets\Tomato_EarlyBlight\da3ad71b-85ba-4e94-bd12-8eff52776138___RS_Erly.B 9469.JPG,tomato,earlyblight,1,,1
datasets\Tomato_EarlyBlight\da84925b-554a-465d-bdb2-91851f77d5ce___RS_Erly.B 9420.JPG,tomato,earlyblight,1,,1
datasets\Tomato_EarlyBlight\db228bdf-309f-4dd5-a3c7-d77af0acadb8___RS_Erly.B 7584.JPG,tomato,earlyblight,1,,0
datasets\Tomato_EarlyBlight\db4241a0-d3ee-44c8-aebb-ba1783e47609___RS_Erly.B 7547.JPG,tomato,earlyblight,1,,0
datasets\Tomato_EarlyBlight\dbbc206a-90ab-4b29-abe0-5613028278be___RS_Erly.B 8409.JPG,tomato,earlyblight,1,,0
datasets\Tomato_EarlyBlight\dc29e8de-633c-472e-8e12-c1a032437d1e___RS_Erly.B 8447.JPG,tomato,earlyblight,1,,0
datasets\Tomato_EarlyBlight\dc474f67-5e4c-4c60-b1fd-aaafea2bc34c___RS_Erly.B 9519.JPG,tomato,earlyblight,1,,0
datasets\Tomato_EarlyBlight\dc4cc3e3-0181-48e9-93a2-7c019df0e04b___RS_Erly.B 9513.JPG,tomato,earlyblight,1,,0
datasets\Tomato_EarlyBlight\dc4e5770-ed70-4ff3-b61d-a6296faae7e1___RS_Erly.B 7568.JPG,tomato,earlyblight,1,,0
datasets\Tomato_EarlyBlight\dc5fc62b-20c7-441b-bd70-aa24790302eb___RS_Erly.B 9510.JPG,tomato,earlyblight,1,,0
datasets\Tomato_EarlyBlight\dc64e0f0-9f55-4341-b256-649bebd6ca75___RS_Erly.B 7785.JPG,tomato,earlyblight,1,,0
datasets\Tomato_EarlyBlight\dc6eeebe-ebc4-406c-b5df-f4861f491db8___RS_Erly.B 9615.JPG,tomato,earlyblight,1,,0
datasets\Tomato_EarlyBlight\dda45973-b7a1-4080-93a2-bd7cd3e3026f___RS_Erly.B 8407.JPG,tomato,earlyblight,1,,0
datasets\Tomato_EarlyBlight\de57a88b-7170-4eca-93f6-330df50fa8b5___RS_Erly.B 9541.JPG,tomato,earlyblight,1,,0
datasets\Tomato_EarlyBlight\de8d6c32-2b7c-4c2c-a974-9c1c9c30486e___RS_Erly.B 9560.JPG,tomato,earlyblight,1,,1
datasets\Tomato_EarlyBlight\de96e7a2-6de3-4699-9680-9eb4d4e215c8___RS_Erly.B 9445.JPG,tomato,earlyblight,1,,0
datasets\Tomato_EarlyBlight\deed458f-ec5b-46c7-9658-c005cf90fc11___RS_Erly.B 7480.JPG,tomato,earlyblight,1,,0
datasets\Tomato_EarlyBlight\df721edd-686e-4bb8-a05b-e8c67743c8ca___RS_Erly.B 8265.JPG,tomato,earlyblight,1,,1
datasets\Tomato_EarlyBlight\df86b9f1-3871-4139-be7d-928bd3e6d642___RS_Erly.B 7497.JPG,tomato,earlyblight,1,,1
datasets\Tomato_EarlyBlight\df9e0c7e-59cb-4a87-abbd-66f0f78e5130___RS_Erly.B 8275.JPG,tomato,earlyblight,1,,0
datasets\Tomato_EarlyBlight\dfa9f6bb-92ac-4b41-ac6c-fd2a7ddd093a___RS_Erly.B 8276.JPG,tomato,earlyblight,1,,0
datasets\Tomato_EarlyBlight\dfd261ab-30ad-456c-93b3-874a4ebaeaaf___RS_Erly.B 8451.JPG,tomato,earlyblight,1,,0
datasets\Tomato_EarlyBlight\e008f248-eaa3-4d65-a649-4ba7134f4c56___RS_Erly.B 9537.JPG,tomato,earlyblight,1,,0
datasets\Tomato_EarlyBlight\e084577f-bb13-4baf-8384-2b37eb430236___RS_Erly.B 7673.JPG,tomato,earlyblight,1,,0
datasets\Tomato_EarlyBlight\e0f7927f-2310-4db1-92cf-cb89a3e14678___RS_Erly.B 7848.JPG,tomato,earlyblight,1,,0
datasets\Tomato_EarlyBlight\e11ee1f8-8de2-4d9c-a0c1-86bc42350fd9___RS_Erly.B 9472.JPG,tomato,earlyblight,1,,0
datasets\Tomato_EarlyBlight\e20f17f5-507c-45a8-8f6e-fcd76b29e564___RS_Erly.B 7694.JPG,tomato,earlyblight,1,,0
datasets\Tomato_EarlyBlight\e20fb98a-26f9-43a1-8d55-e1daa9b6a455___RS_Erly.B 7351.JPG,tomato,earlyblight,1,,0
datasets\Tomato_EarlyBlight\e219e45e-3a8e-46dc-9621-9914f42bf3af___RS_Erly.B 7838.JPG,tomato,earlyblight,1,,0
datasets\Tomato_EarlyBlight\e221d1fa-e003-44eb-a0b0-57e8fcd73fd3___RS_Erly.B 7571.JPG,tomato,earlyblight,1,,0
datasets\Tomato_EarlyBlight\e229da8f-a130-49c3-8f78-485842c8a994___RS_Erly.B 7462.JPG,tomato,earlyblight,1,,0
datasets\Tomato_EarlyBlight\e29ee209-e895-434f-9078-db727c5a98dd___RS_Erly.B 9383.JPG,tomato,earlyblight,1,,0
datasets\Tomato_EarlyBlight\e2ce6add-93e2-4c1f-9ee3-2354d1542e8b___RS_Erly.B 7698.JPG,tomato,earlyblight,1,,0
datasets\Tomato_EarlyBlight\e2e0a1a0-4f52-4320-ac24-69fa7f0fd033___RS_Erly.B 9596.JPG,tomato,earlyblight,1,,0
datasets\Tomato_EarlyBlight\e2e1bccc-15ec-47f8-8ee7-d33be16fac07___RS_Erly.B 9523.JPG,tomato,earlyblight,1,,1
datasets\Tomato_EarlyBlight\e2edea17-f5cf-4496-8cce-7e421375c452___RS_Erly.B 7666.JPG,tomato,earlyblight,1,,0
datasets\Tomato_EarlyBlight\e31c2f10-8b8d-4aec-9bc7-764d2995ebec___RS_Erly.B 7398.JPG,tomato,earlyblight,1,,0
datasets\Tomato_EarlyBlight\e330dc16-fdf9-4eee-8b09-88bfb5537180___RS_Erly.B 7601.JPG,tomato,earlyblight,1,,0
datasets\Tomato_EarlyBlight\e332b0b1-ed0c-49b0-aad2-da29a8636126___RS_Erly.B 9418.JPG,tomato,earlyblight,1,,0
datasets\Tomato_EarlyBlight\e3aef05b-9ed6-421c-a44d-82a996b3e3bb___RS_Erly.B 7803.JPG,tomato,earlyblight,1,,0
datasets\Tomato_EarlyBlight\e3b74c49-7e82-4094-8a02-5ae7644a1d00___RS_Erly.B 7393.JPG,tomato,earlyblight,1,,0
datasets\Tomato_EarlyBlight\e3e8305e-a7f1-4ac2-9ed0-7a09660b2fa3___RS_Erly.B 9447.JPG,tomato,earlyblight,1,,0
datasets\Tomato_EarlyBlight\e468b44a-912b-4e7f-9383-41050a5d421b___RS_Erly.B 8445.JPG,tomato,earlyblight,1,,0
datasets\Tomato_EarlyBlight\e4739018-9e7b-4251-917f-c8502e8b5e86___RS_Erly.B 9443.JPG,tomato,earlyblight,1,,0
datasets\Tomato_EarlyBlight\e5266d06-0ba7-49c6-9bc6-c8351b56fc88___RS_Erly.B 8294.JPG,tomato,earlyblight,1,,0
datasets\Tomato_EarlyBlight\e56354a5-5e3f-4ed6-bfe5-3c783a32dc98___RS_Erly.B 9413.JPG,tomato,earlyblight,1,,0
